name,year,height,lat,lng,address,kaptCode,단지코드,지하주차대수,부대복리시설,accessible
뜰안채주상복합,2007,2.3,36.32760114845799,127.4350615042906,대전광역시 동구 원동 35-3,30110120070691,,,,False
담소루아파트,2018,2.3,36.325701601449445,127.43436936825252,대전광역시 동구 인동 12-5,30110120373709,,,,False
거창빌라,2012,2.3,36.32452626388537,127.43736829854146,대전광역시 동구 인동 14-1,30110220154019,,,,False
참좋은,2010,2.3,36.32337510038328,127.43739799027608,대전광역시 동구 인동 18-1,30110120133626,,,,False
모닝빌,2006,2.3,36.32309039610546,127.43591262888776,대전광역시 동구 인동 29-2,30110120050288,,,,False
금실빌라(A동),1993,2.3,36.32065615352268,127.43731163982956,대전광역시 동구 인동 44-1,30110312131501,,,,False
금실빌라(B동),1993,2.3,36.32061333334308,127.4371649879916,대전광역시 동구 인동 44-3,30110312131502,,,,False
인흥상가아파트,1977,2.3,36.322306114896,127.43629302391984,대전광역시 동구 인동 53-1,30110200442458,,,,False
성광주택,2016,2.3,36.32230130211204,127.43711235545544,대전광역시 동구 인동 54-8,30110320343050,,,,False
부성한울,2003,2.3,36.32400135191199,127.43516628446775,대전광역시 동구 인동 73-1,30110100050862,,,,False
구룡아트빌,2005,2.3,36.32530047859655,127.43457104681198,대전광역시 동구 인동 77-1,30110120020618,,,,False
힐링타운도시형주택,2022,2.7 (검증필요),36.32458592309892,127.43495520022142,대전광역시 동구 인동 77-6,30110120439058,,,,False
구룡빌라A동,2002,2.3,36.32514979962588,127.43491600484536,대전광역시 동구 인동 77-99,30110312131504,,,,False
구룡빌라B동,2002,2.3,36.32506378281961,127.43469413140238,대전광역시 동구 인동 77-100,30110312131505,,,,False
구룡시티빌,2013,2.3,36.3251050699413,127.43430859586148,대전광역시 동구 인동 78-1,30110120176742,,,,False
세강듀오빌,2004,2.3,36.32454496420023,127.4345542724788,대전광역시 동구 인동 78-4,30110100219441,A10022215,,None,False
대호아파트,2017,2.3,36.32550819258175,127.43413926072448,대전광역시 동구 인동 82-6,30110120350433,,,,False
진호월드빌라,1992,2.3,36.32062549761841,127.43939981815836,대전광역시 동구 인동 165-2,30110212131507,,,,False
현대,1987,2.3,36.319677699276426,127.44010983373656,대전광역시 동구 인동 179-1,30110100010979,A12208105,119.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",Needs Review
어진마을,2007,2.3,36.32121803293815,127.44217671629843,대전광역시 동구 인동 353,30110120066160,A30002004,415.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 유치원, 자전거보관소",Needs Review
효동현대,1998,2.3,36.31805498598626,127.44067004484582,대전광역시 동구 효동 135-1,30110100010980,A30078301,572.0,"관리사무소, 노인정, 보육시설, 어린이놀이터, 자전거보관소",Needs Review
맘모스주택(가나동),1997,2.3,36.31468170682671,127.4401054220324,대전광역시 동구 효동 289-12,30110312131519,,,,False
맘모스주택(다동),1998,2.3,36.31447367555562,127.4400961700222,대전광역시 동구 효동 289-14,30110312131520,,,,False
성우빌리지(가동),1998,2.3,36.309591688761714,127.44975513653972,대전광역시 동구 천동 65-8,30110312131532,,,,False
성우빌리지(나동),1998,2.3,36.30977988471615,127.44964482590412,대전광역시 동구 천동 65-17,30110312131534,,,,False
홍익,2000,2.3,36.31093999097239,127.44720039830366,대전광역시 동구 천동 71-14,30110100010983,,,,False
덕림빌라,1991,2.3,36.31268014108856,127.44560613671464,대전광역시 동구 천동 76-17,30110312131536,,,,False
대선하우스빌,2019,2.3,36.31218940627432,127.44593589539464,대전광역시 동구 천동 76-166,30110320392165,,,,False
진주빌라,1992,2.3,36.31495092842383,127.4449298106493,대전광역시 동구 천동 87-1,30110312131537,,,,False
은혜주택,1986,2.3,36.31372247194872,127.44230315171012,대전광역시 동구 천동 108,30110212131538,,,,False
리더스시티4BL,2024,2.7 (검증필요),36.33719505592735,127.48829579094436,대전광역시 동구 천동 173,30110120452064,A10022472,1491.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",True
휴먼시아2단지,2008,2.3,36.3148439018785,127.44927740829615,대전광역시 동구 천동 528,30110120108044,,,,False
휴먼시아1단지,2008,2.3,36.31464064269031,127.44691757286957,대전광역시 동구 천동 529,30110120113306,,,,False
위드힐,2013,2.3,36.31551941736903,127.44287628928704,대전광역시 동구 천동 540,30110120179265,A30077702,1021.0,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 휴게시설, 자전거보관소, 기타",Needs Review
세종빌4,2020,2.3,36.308449990501806,127.45330191578856,대전광역시 동구 가오동 131,30110220413169,,,,False
신안빌라,1993,2.3,36.30864276377301,127.45294716449314,대전광역시 동구 가오동 132-3,30110312131540,,,,False
프로방스빌리지,2016,2.3,36.309498413301455,127.45337894688592,대전광역시 동구 가오동 134,30110220336386,,,,False
가오동팰리스힐,2020,2.3,36.30923006083799,127.45175920507654,대전광역시 동구 가오동 140-16,30110320413263,,,,False
고센빌리지,2013,2.3,36.30817116480243,127.45417886019,대전광역시 동구 가오동 155,30110320182973,,,,False
화이트빌,2014,2.3,36.30850983033774,127.45488237422344,대전광역시 동구 가오동 157-7,30110320296257,A46381002,436.0,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소",Needs Review
예오름아파트,2016,2.3,36.30836457806826,127.45461552385152,대전광역시 동구 가오동 158,30110120337439,,,,False
주공(210),1985,2.3,36.30703289529954,127.45293079042604,대전광역시 동구 가오동 210,30110100010986,A46771202,192.0,"관리사무소, 노인정, 보육시설, 어린이놀이터",Needs Review
유성3동,1990,2.3,36.30724745443666,127.45180693724072,대전광역시 동구 가오동 230,30110100010985,,,,False
금실빌라A,1997,2.3,36.30543897567243,127.45199494180522,대전광역시 동구 가오동 237-1,30110312131545,,,,False
진성주택,1992,2.3,36.30504494115983,127.45268697907689,대전광역시 동구 가오동 237-7,30110312131546,,,,False
성하빌라A,1997,2.3,36.305299001445405,127.45184443684929,대전광역시 동구 가오동 237-65,30110312131547,,,,False
금실빌라B,1997,2.3,36.30524149360264,127.45223733172172,대전광역시 동구 가오동 237-66,30110312131548,,,,False
성하빌라B,1997,2.3,36.30515039962084,127.45199847255071,대전광역시 동구 가오동 237-67,30110312131549,,,,False
유니온주택(가나),1994,2.3,36.3032009657538,127.45624634167632,대전광역시 동구 가오동 354-4,30110312131550,,,,False
유니온주택(다라),1994,2.3,36.3030983323848,127.4564104959255,대전광역시 동구 가오동 355-3,30110312131551,,,,False
대호아파트,2017,2.3,36.303229007644376,127.45418958134806,대전광역시 동구 가오동 374-7,30110220359243,,,,False
대호해맑음,2020,2.3,36.3027466618358,127.4550732276385,대전광역시 동구 가오동 374-44,30110320414828,,,,False
크로바빌라트,1995,2.3,36.30635745183029,127.45121908745742,대전광역시 동구 가오동 386-5,30110212131553,,,,False
화이트타운,2021,2.7 (검증필요),36.30871517656777,127.4520332399095,대전광역시 동구 가오동 402-3,30110220429508,,,,False
덕산빌라,1993,2.3,36.30661814279021,127.4510598591466,대전광역시 동구 가오동 407-64,30110312131555,,,,False
화이트타운5차,2019,2.3,36.30158591372805,127.45569713407616,대전광역시 동구 가오동 420-7,30110220383376,,,,False
대호하이츠,2015,2.3,36.30224115438845,127.4550763134528,대전광역시 동구 가오동 420-10,30110320311530,,,,False
대호아파트(420-11),2015,2.3,36.3019071928653,127.45549218330558,대전광역시 동구 가오동 420-11,30110120330208,,,,False
대호하이츠(420-15),2015,2.3,36.30208210811543,127.45527446415552,대전광역시 동구 가오동 420-15,30110220312484,,,,False
카멜리아,2011,2.3,36.30995539287211,127.45570768454562,대전광역시 동구 가오동 495,30110320141949,,,,False
은어송마을3단지(가오아이파크),2006,2.3,36.31106714164993,127.46029652787834,대전광역시 동구 가오동 496,30110120050574,A30005006,798.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",Needs Review
은어송마을6단지(풍림2차),2007,2.3,36.3096118377252,127.45705730350072,대전광역시 동구 가오동 497,30110120073247,A30005002,477.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",Needs Review
은어송마을4단지(주공),2007,2.3,36.30983851051991,127.4617951744582,대전광역시 동구 가오동 555,30110120086412,A30005001,132.0,None,Needs Review
은어송마을5단지(우미린),2007,2.3,36.30828458492468,127.45974950966632,대전광역시 동구 가오동 556,30110120064741,,,,False
은어송마을7단지,2016,2.3,36.30460985803808,127.45910522525372,대전광역시 동구 가오동 559,30110220343051,,,,False
수팰리스,2020,2.3,36.306909365334405,127.45562417331227,대전광역시 동구 가오동 596,30110120400740,,,,False
두둥실,2013,2.3,36.30649529760911,127.45579472646484,대전광역시 동구 가오동 607,30110120171128,,,,False
은어송마을1단지(풍림아이원),2007,2.3,36.304762274997785,127.45728251065638,대전광역시 동구 가오동 658,30110120070903,A30005005,634.0,"관리사무소, 노인정, 보육시설, 주민공동시설",Needs Review
대연빌1동,2021,2.7 (검증필요),36.30823055364366,127.45432225673366,대전광역시 동구 가오동 728,30110320418870,,,,False
대연빌2동,2021,2.7 (검증필요),36.30817038605652,127.45440210767872,대전광역시 동구 가오동 729,30110320419021,,,,False
원창주택,1994,2.3,36.32279883361093,127.44601610278464,대전광역시 동구 신흥동 15-9,30110312131559,,,,False
아르떼빌2,2018,2.3,36.32263503650181,127.44732359154476,대전광역시 동구 신흥동 18-1,30110320365549,,,,False
"대호거상201,202동",1991,2.3,36.322300616445816,127.44765491619586,대전광역시 동구 신흥동 18-4,30110312131560,,,,False
대호거상205동,1991,2.3,36.32205460588378,127.4476744727996,대전광역시 동구 신흥동 18-6,30110312131561,,,,False
대호거상203동,1991,2.3,36.32210785492029,127.44755755813684,대전광역시 동구 신흥동 18-7,30110312131562,,,,False
아르떼빌,2016,2.3,36.321535731588746,127.44724600009292,대전광역시 동구 신흥동 20-3,30110320343392,,,,False
솔레일빌,2019,2.3,36.3210603900348,127.44695747095577,대전광역시 동구 신흥동 21-4,30110220388504,,,,False
그린빌라,2002,2.3,36.32102646111599,127.44819081290493,대전광역시 동구 신흥동 22-2,30110312131563,A15271602,0.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소, 기타",False
대호거상206동,1991,2.3,36.321602432162095,127.448152106167,대전광역시 동구 신흥동 23-2,30110312131564,,,,False
대호거상207동,1991,2.3,36.32153896383501,127.44829547052149,대전광역시 동구 신흥동 23-10,30110312131565,,,,False
"대호거상108,109동",1991,2.3,36.3219747143914,127.44818998565104,대전광역시 동구 신흥동 24-1,30110312131566,,,,False
"대호거상106,107동",1991,2.3,36.32187513564149,127.44827347685336,대전광역시 동구 신흥동 24-2,30110312131567,,,,False
"대호거상103,105동",1991,2.3,36.32182484677583,127.44838751511791,대전광역시 동구 신흥동 24-8,30110312131568,,,,False
"대호거상101,102동",1999,2.3,36.32177240266441,127.4484998716756,대전광역시 동구 신흥동 24-9,30110312131569,,,,False
"대호거상110,111동",1991,2.3,36.32200018413792,127.44806910320725,대전광역시 동구 신흥동 24-11,30110312131570,,,,False
신흥마을주공,2006,2.3,36.32051083774223,127.44510271790269,대전광역시 동구 신흥동 212,30110120040574,A30011001,364.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",Needs Review
이스트시티2단지,2018,2.3,36.32341390462656,127.43991104569596,대전광역시 동구 신흥동 262,30110120376019,A10025986,711.0,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 자전거보관소",Needs Review
신흥SKVIEW,2022,2.7 (검증필요),36.32452541334804,127.44254932013972,대전광역시 동구 신흥동 264,30110120435492,,,,False
주공1,1990,2.3,36.31599970883751,127.4633467700288,대전광역시 동구 판암동 178,30110100010989,,,,False
주공2,1990,2.3,36.31694193833354,127.46185536969732,대전광역시 동구 판암동 202,30110100010990,,,,False
주공6,1992,2.3,36.32406450946042,127.45819001751022,대전광역시 동구 판암동 233,30110100010992,,,,False
주공5,1992,2.3,36.32243575224719,127.45860021333196,대전광역시 동구 판암동 236,30110100010991,,,,False
주공4,1992,2.3,36.32131651195714,127.46087620234609,대전광역시 동구 판암동 239,30110100219445,,,,False
주공3,1991,2.3,36.316322854992194,127.45825455883244,대전광역시 동구 판암동 314,30110100219447,,,,False
동건빌리지,1996,2.3,36.31551392939152,127.45776716818509,대전광역시 동구 판암동 327,30110212131614,,,,False
자연빌리지,1997,2.3,36.3153431863984,127.45773488535704,대전광역시 동구 판암동 327-2,30110212131615,,,,False
방주아파트,1998,2.3,36.31542042099518,127.45871162630183,대전광역시 동구 판암동 328,30110100010988,A10022892,58.0,"관리사무소, 어린이놀이터, 자전거보관소",Needs Review
한울빌라,1993,2.3,36.31480606090335,127.45970393694938,대전광역시 동구 판암동 333-16,30110312131617,,,,False
참좋은,2010,2.3,36.314767094374936,127.460788225108,대전광역시 동구 판암동 335-7,30110120132734,,,,False
(380-9),1979,2.3,36.31452897943312,127.4586513258746,대전광역시 동구 판암동 380-9,30110312131618,,,,False
복음주택,1980,2.3,36.31490474836225,127.45760236348012,대전광역시 동구 판암동 385-1,30110312131619,,,,False
신광주택A동,1992,2.3,36.31503817668619,127.45868611932744,대전광역시 동구 판암동 385-16,30110318209690,,,,False
신광주택B동,1993,2.3,36.31497422858872,127.45884475242843,대전광역시 동구 판암동 385-17,30110318209700,,,,False
신광주택C동,1993,2.3,36.31496412612603,127.458983757224,대전광역시 동구 판암동 385-19,30110318209710,,,,False
(387-1),1981,2.3,36.31482112063743,127.4578495269204,대전광역시 동구 판암동 387-1,30110312131620,,,,False
판암(395-22),1987,2.3,36.31300253691855,127.45852815231429,대전광역시 동구 판암동 395-22,30110312131621,,,,False
샛별주택,1981,2.3,36.3133544581309,127.45793279108484,대전광역시 동구 판암동 397-8,30110312131622,,,,False
미리내아파트,1999,2.3,36.31564605523944,127.4548245770494,대전광역시 동구 판암동 460,30110100010987,,,,False
맘모스주택A동,1996,2.3,36.31811717543857,127.4562721020006,대전광역시 동구 판암동 490,30110312131624,,,,False
맘모스주택B동,1997,2.3,36.31781111500905,127.4563096362669,대전광역시 동구 판암동 490-46,30110312131625,,,,False
선익빌라1동,1991,2.3,36.31807678928547,127.45485666260052,대전광역시 동구 판암동 494-1,30110312131626,,,,False
선익빌라2동,1991,2.3,36.31796444180272,127.45488894569392,대전광역시 동구 판암동 494-39,30110312131627,,,,False
현대빌라,1992,2.3,36.31794005158996,127.45459069390192,대전광역시 동구 판암동 494-47,30110312131628,,,,False
판교빌라(496-9),1996,2.3,36.31922825041608,127.45269377831792,대전광역시 동구 판암동 496-9,30110312131629,,,,False
(498-1),1980,2.3,36.31905112076281,127.45216641429946,대전광역시 동구 판암동 498-1,30110312131630,,,,False
판교빌라(509-6),1996,2.3,36.32071395055723,127.4535964177191,대전광역시 동구 판암동 509-6,30110312131631,,,,False
판교빌라(C동),1996,2.3,36.32053017979071,127.45328796711772,대전광역시 동구 판암동 509-10,30110312131632,,,,False
동우빌라,1992,2.3,36.321953181233454,127.4490805000856,대전광역시 동구 판암동 549-10,30110312131633,,,,False
구룡빌라,1994,2.3,36.32152247404015,127.44883213904887,대전광역시 동구 판암동 550-9,30110312131634,,,,False
해오름빌,2017,2.3,36.321149960201495,127.44921251536692,대전광역시 동구 판암동 551-1,30110320350737,,,,False
현강빌라,1996,2.3,36.32071923310731,127.44897286875248,대전광역시 동구 판암동 552-5,30110312131635,,,,False
한밭하이츠(552-8),1994,2.3,36.32059945551956,127.44847494257866,대전광역시 동구 판암동 552-8,30110312131636,,,,False
파사드빌,2019,2.3,36.32031675929648,127.44865035066871,대전광역시 동구 판암동 552-17,30110320390441,,,,False
한밭하이츠(552-24),1994,2.3,36.32066956798799,127.44871110479735,대전광역시 동구 판암동 552-24,30110312131637,,,,False
한밭하이츠(552-25),1994,2.3,36.32067203565787,127.44888198809376,대전광역시 동구 판암동 552-25,30110312131638,,,,False
한밭하이츠(1동),1994,2.3,36.32043077298036,127.4487118456282,대전광역시 동구 판암동 552-27,30110312131639,,,,False
국민빌라,1991,2.3,36.32137598152155,127.44968890434832,대전광역시 동구 판암동 558-6,30110312131640,,,,False
세진빌라,1993,2.3,36.32174694417374,127.44994007809544,대전광역시 동구 판암동 559-7,30110312131641,,,,False
한울주택,1990,2.3,36.32085365500781,127.45051942254966,대전광역시 동구 판암동 561-7,30110312131642,,,,False
힐링마을,2016,2.3,36.3204112192873,127.45030406812066,대전광역시 동구 판암동 562-7,30110320331521,,,,False
맘모스주택,1995,2.3,36.31989071878466,127.4504572849795,대전광역시 동구 판암동 563-2,30110312131643,,,,False
화이트빌Ⅱ,2015,2.3,36.32010028965962,127.44989300505172,대전광역시 동구 판암동 563-5,30110220322812,,,,False
은혜,1984,2.3,36.32025217816543,127.45115109912544,대전광역시 동구 판암동 565-1,30110212131644,,,,False
동오빌라(568-3),1994,2.3,36.32095211285322,127.4517302556481,대전광역시 동구 판암동 568-3,30110312131645,,,,False
판암스마트빌,2016,2.3,36.3206621487572,127.45193362769406,대전광역시 동구 판암동 568-5,30110320335595,,,,False
동오빌라(568-12),1994,2.3,36.32088330765181,127.45188606251511,대전광역시 동구 판암동 568-12,30110312131646,,,,False
정광빌라,1995,2.3,36.32196230118525,127.45003544655802,대전광역시 동구 판암동 571-7,30110312131647,,,,False
더헤븐빌,2018,2.3,36.32006373460326,127.45247573584004,대전광역시 동구 판암동 573-1,30110320376020,,,,False
동아주택,1990,2.3,36.31978982722343,127.45222207801028,대전광역시 동구 판암동 574-1,30110312131648,,,,False
은혜주택(575-5),1982,2.3,36.31945305841313,127.4513516220575,대전광역시 동구 판암동 575-5,30110212131649,,,,False
은혜주택(575-11),1982,2.3,36.31936348630924,127.4514811181209,대전광역시 동구 판암동 575-11,30110212131650,,,,False
은혜주택(575-12),1982,2.3,36.31928777557272,127.4516467182481,대전광역시 동구 판암동 575-12,30110212131651,,,,False
판암동한내빌리지,2002,2.3,36.32336802226544,127.44826974764534,대전광역시 동구 판암동 773,30110312131652,,,,False
삼정그린코아포레스트(2단지),2018,2.3,36.32070212741668,127.46163810800148,대전광역시 동구 판암동 834,30110120373261,,,,False
삼정그린코아포레스트(1단지),2018,2.3,36.31901157776821,127.45970153297854,대전광역시 동구 판암동 839,30110120373276,,,,False
힐링타운,2021,2.7 (검증필요),36.3235685780576,127.4476030751636,대전광역시 동구 판암동 896,30110120430198,,,,False
삼정빌라,1992,2.3,36.3262897406138,127.47175652495238,대전광역시 동구 삼정동 98-1,30110312131653,,,,False
(189-18),1984,2.3,36.32163733227786,127.47080372227552,대전광역시 동구 삼정동 189-18,30110212131654,,,,False
(189-33),1984,2.3,36.3209284699878,127.47055712552546,대전광역시 동구 삼정동 189-33,30110212131655,,,,False
용운주공2단지,1987,2.3,36.329547852750736,127.45419144262786,대전광역시 동구 용운동 147,30110100010997,,,,False
누리전원하우스,2012,2.3,36.32911154628125,127.4578101751889,대전광역시 동구 용운동 166-44,30110320162050,,,,False
야긴3,2017,2.3,36.32979674818222,127.46486615119932,대전광역시 동구 용운동 206-8,30110320347127,,,,False
야긴Ⅱ,2016,2.3,36.329752004642266,127.4651430827204,대전광역시 동구 용운동 206-17,30110320344897,,,,False
야긴Ⅰ,2016,2.3,36.32959096458367,127.4657487643418,대전광역시 동구 용운동 241-3,30110320335978,,,,False
대호빌라,1992,2.3,36.32936170850208,127.46552156895471,대전광역시 동구 용운동 258-5,30110312131658,,,,False
평화아트빌라나동,1994,2.3,36.32883079485208,127.465969902381,대전광역시 동구 용운동 267-1,30110312131659,,,,False
평화아트빌라가동,1994,2.3,36.328807085165664,127.46583820395524,대전광역시 동구 용운동 267-4,30110312131660,,,,False
연흥그린빌라비동,1995,2.3,36.32868950873592,127.46604722435222,대전광역시 동구 용운동 269-1,30110312131661,,,,False
연흥그린빌라에이동,1995,2.3,36.32856778795609,127.46615906965314,대전광역시 동구 용운동 269-5,30110312131662,,,,False
복음타운,1995,2.3,36.32803000397779,127.46730856513284,대전광역시 동구 용운동 274-1,30110212131663,,,,False
용운종합상가(가나동),1988,2.3,36.32766729638367,127.4610112253381,대전광역시 동구 용운동 305-6,30110320065001,,,,False
모리,1998,2.3,36.3231027866813,127.46195906148075,대전광역시 동구 용운동 319-1,30110100010993,,,,False
스카이빌,2001,2.3,36.32331904440525,127.46153462753632,대전광역시 동구 용운동 320,30110318210180,A10021581,49.0,"관리사무소, 자전거보관소, 기타",Needs Review
덕림빌라(가나),1995,2.3,36.32290414811396,127.461316534365,대전광역시 동구 용운동 321,30110312131666,,,,False
덕림빌라(다라),1995,2.3,36.32269620007661,127.4612822170318,대전광역시 동구 용운동 321-2,30110312131667,,,,False
성인빌라4동,1995,2.3,36.32326644128676,127.46098719242023,대전광역시 동구 용운동 324-6,30110312131668,,,,False
성인빌라3동,1995,2.3,36.32332042774681,127.46112542793364,대전광역시 동구 용운동 324-7,30110312131669,,,,False
성인빌라5동,1995,2.3,36.323661496571376,127.46119515153484,대전광역시 동구 용운동 333-1,30110312131670,,,,False
성인빌라2동,1994,2.3,36.323559070488336,127.46139695591182,대전광역시 동구 용운동 335-2,30110312131671,,,,False
성인빌라1동,1994,2.3,36.3233765458268,127.4612860449006,대전광역시 동구 용운동 335-3,30110312131672,,,,False
한내빌라,2001,2.3,36.32345204758327,127.46146183909448,대전광역시 동구 용운동 335-4,30110300442463,,,,False
엘디씨브이원,2022,2.7 (검증필요),36.32703957866339,127.46262832679771,대전광역시 동구 용운동 353-6,30110320439525,,,,False
엘디씨브이투,2022,2.7 (검증필요),36.32699659176112,127.46278048170169,대전광역시 동구 용운동 353-7,30110320439526,,,,False
삼정하이츠,1990,2.3,36.32636238106502,127.45788749164068,대전광역시 동구 용운동 363,30110100010994,A10021902,0.0,None,False
정원,1997,2.3,36.32744177593828,127.45575997093816,대전광역시 동구 용운동 423-15,30110100010995,,,,False
청우아트빌,2003,2.3,36.32838925991216,127.45526517879792,대전광역시 동구 용운동 432-6,30110212131675,,,,False
동양빌라B,1985,2.3,36.328029951571466,127.45352290121582,대전광역시 동구 용운동 451-23,30110312131678,,,,False
동양빌라A,1985,2.3,36.32809447825875,127.4536858324806,대전광역시 동구 용운동 451-24,30110312131679,,,,False
용방마을,2003,2.3,36.32623224454396,127.45336648654371,대전광역시 동구 용운동 460,30110100219450,A30082206,713.0,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 자전거보관소",Needs Review
신아빌라(가나동),1991,2.3,36.32708140064021,127.4555979380016,대전광역시 동구 용운동 462-1,30110312131681,,,,False
삼보빌라,1996,2.3,36.32688685528446,127.45589227932118,대전광역시 동구 용운동 462-3,30110312131682,,,,False
용운스마트빌,2014,2.3,36.32615467344453,127.4553480233107,대전광역시 동구 용운동 465-5,30110320304702,,,,False
맹인촌(505-177),1982,2.3,36.32400809891944,127.44904959999069,대전광역시 동구 용운동 505-177,30110212131688,,,,False
은혜,1984,2.3,36.32428172657373,127.44803629001166,대전광역시 동구 용운동 505-213,30110312131689,,,,False
맹인촌(505-218),1982,2.3,36.324461518440046,127.44916923307518,대전광역시 동구 용운동 505-218,30110212131690,,,,False
마젤란21,2006,2.3,36.33931158198672,127.45848612035056,대전광역시 동구 용운동 598,30110120054609,A30012001,124.0,"관리사무소, 노인정, 어린이놀이터",Needs Review
만경빌,2012,2.3,36.33233431153273,127.455211991396,대전광역시 동구 용운동 686-1,30110320163942,,,,False
한화꿈에그린,2006,2.3,36.33142493963625,127.4568390488668,대전광역시 동구 용운동 703,30110120022821,A40471914,2117.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",Needs Review
e편한세상대전에코포레,2020,2.3,36.32898052470253,127.46376346451568,대전광역시 동구 용운동 783,30110120414919,A10024504,2320.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",True
대성,1981,2.3,36.33234497793502,127.44973311588822,대전광역시 동구 대동 1-443,30110312131699,A10020920,,None,False
대동,1989,2.3,36.32996457482878,127.45031723298852,대전광역시 동구 대동 1-505,30110212131700,A40680401,0.0,"관리사무소, 노인정, 주민공동시설, 어린이놀이터",False
진달래(1-535),1995,2.3,36.330074280418415,127.45081497137572,대전광역시 동구 대동 1-535,30110112131701,A30275402,496.0,None,Needs Review
개나리(1-549),1995,2.3,36.330145873222506,127.45110547310672,대전광역시 동구 대동 1-549,30110112131702,A30276504,140.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",Needs Review
진달래,1995,2.3,36.32982591429384,127.45075973348509,대전광역시 동구 대동 1-589,30110100011000,A30275402,496.0,None,Needs Review
개나리,1995,2.3,36.32978638414637,127.45095527786012,대전광역시 동구 대동 1-1113,30110100010999,A30276504,140.0,"관리사무소, 노인정, 어린이놀이터, 자전거보관소",Needs Review
삼육빌라,1992,2.3,36.33082515009802,127.44964861595464,대전광역시 동구 대동 5-58,30110312131705,,,,False
제원빌라,1991,2.3,36.33180872934388,127.4494577345905,대전광역시 동구 대동 5-64,30110312131706,,,,False
아성빌라C,1997,2.3,36.33068503258854,127.44984535291024,대전광역시 동구 대동 5-161,30110312131707,,,,False
아성빌라B,1997,2.3,36.33055994981112,127.4497938463204,대전광역시 동구 대동 5-291,30110312131708,,,,False
아성빌라A,1997,2.3,36.330429787482935,127.449761748528,대전광역시 동구 대동 5-293,30110312131709,,,,False
(6-23),1988,2.3,36.33228011455122,127.44755392082864,대전광역시 동구 대동 6-23,30110320400517,,,,False
(7-11),1980,2.3,36.33195987748405,127.44794215386396,대전광역시 동구 대동 7-11,30110312131710,,,,False
(8-17),1980,2.3,36.3316529265069,127.44854048387296,대전광역시 동구 대동 8-17,30110312131711,,,,False
대동빌라(9-10),1995,2.3,36.33120596458117,127.44829699770682,대전광역시 동구 대동 9-10,30110312131712,,,,False
대한,1996,2.3,36.33060657243239,127.44820462149208,대전광역시 동구 대동 13-24,30110218210670,,,,False
경인,1992,2.3,36.33079298927041,127.44944801428448,대전광역시 동구 대동 25-16,30110312131713,,,,False
한밭맨숀,1980,2.3,36.33055602433505,127.44956602039773,대전광역시 동구 대동 26-30,30110312131714,,,,False
대청빌라,1997,2.3,36.3301176393274,127.44986341109092,대전광역시 동구 대동 27-19,30110318210700,,,,False
별장맨션B동,2003,2.3,36.32916178142786,127.45025589878648,대전광역시 동구 대동 28-6,30110212131715,,,,False
별장맨션C동,2002,2.3,36.32942331215423,127.45007289370032,대전광역시 동구 대동 28-22,30110312131716,,,,False
별장맨션A동,2002,2.3,36.328883712810985,127.45020746009313,대전광역시 동구 대동 28-24,30110212131717,,,,False
별장맨션101,2004,2.3,36.32878424096043,127.44982673229556,대전광역시 동구 대동 28-25,30110212131718,,,,False
별장맨션102,2004,2.3,36.32838350700042,127.45002126411114,대전광역시 동구 대동 28-31,30110312131719,,,,False
(58-2),1980,2.3,36.33166742132708,127.44758442728347,대전광역시 동구 대동 58-2,30110312131720,,,,False
경인주택,1991,2.3,36.33140114400642,127.44734022795068,대전광역시 동구 대동 59-2,30110312131721,,,,False
대동A,1981,2.3,36.33089670691119,127.44643225710536,대전광역시 동구 대동 61-27,30110212131722,,,,False
대동C,1981,2.3,36.33096331855407,127.44661579460472,대전광역시 동구 대동 61-56,30110212131723,,,,False
대동B,1981,2.3,36.33107246778498,127.44672046873654,대전광역시 동구 대동 61-57,30110212131724,,,,False
인정빌라,1992,2.3,36.330945908464415,127.44528820943528,대전광역시 동구 대동 76-16,30110312131725,,,,False
궁전빌라(A동),2001,2.3,36.33056221104037,127.44480224297789,대전광역시 동구 대동 77-19,30110312131726,,,,False
